id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n,match result,betting result,bookmaker correct?
txi4EyCd/,/soccer/germany/bundesliga/b-monchengladbach-ingolstadt-txi4EyCd/,TRUE,07/11/2015,D1,2016,germany,Borussia Monchengladbach,FC Ingolstadt 04,0,0,1.71,4.1,6.1,NA,NA,NA,NA,draw,DRAW,
ULF2vV9b/,/soccer/england/premier-league-2015-2016/leicester-watford-ULF2vV9b/,TRUE,07/11/2015,E0,2016,england,Leicester City,Watford,2,1,1.95,3.8,4.4,NA,NA,NA,NA,home win,FAVORITE,TRUE
vHrllTiI/,/soccer/france/ligue-1-2015-2016/montpellier-nantes-vHrllTiI/,TRUE,07/11/2015,F1,2016,france,Montpellier,Nantes,2,1,2.54,3.2,3.66,NA,NA,NA,NA,home win,FAVORITE,TRUE
Ywrhmm7O/,/soccer/france/ligue-1-2015-2016/paris-sg-toulouse-Ywrhmm7O/,TRUE,07/11/2015,F1,2016,france,Paris Saint-Germain,Toulouse,5,0,1.25,9,23.65,NA,NA,NA,NA,home win,FAVORITE,TRUE
zcaWHAIl/,/soccer/germany/bundesliga/hoffenheim-eintracht-frankfurt-zcaWHAIl/,TRUE,07/11/2015,D1,2016,germany,TSG Hoffenheim,Eintracht Frankfurt,0,0,2.25,3.8,3.45,NA,NA,NA,NA,draw,DRAW,
0Qqpk9xC/,/soccer/france/ligue-1-2015-2016/marseille-nice-0Qqpk9xC/,TRUE,08/11/2015,F1,2016,france,Marseille,Nice,0,1,1.8,4.1,5.4,NA,NA,NA,NA,away win,OUTLIER,FALSE
4OLWgXNt/,/soccer/france/ligue-1-2015-2016/bordeaux-monaco-4OLWgXNt/,TRUE,08/11/2015,F1,2016,france,Bordeaux,AS Monaco,3,1,2.61,3.32,3.25,NA,NA,NA,NA,home win,FAVORITE,TRUE
6BMOkSdC/,/soccer/italy/serie-a/empoli-juventus-6BMOkSdC/,TRUE,08/11/2015,I1,2016,italy,Empoli,Juventus,1,3,6.04,3.75,1.84,NA,NA,NA,NA,away win,FAVORITE,TRUE
8t8HiZTe/,/soccer/spain/primera-division/ath-bilbao-espanyol-8t8HiZTe/,TRUE,08/11/2015,SP1,2016,spain,Athletic Bilbao,Espanyol,2,1,1.55,4.8,8,NA,NA,NA,NA,home win,FAVORITE,TRUE
Cp57wkP4/,/soccer/england/premier-league-2015-2016/liverpool-crystal-palace-Cp57wkP4/,TRUE,08/11/2015,E0,2016,england,Liverpool,Crystal Palace,1,2,1.68,4.2,6.51,NA,NA,NA,NA,away win,OUTLIER,FALSE
d2lCDGjF/,/soccer/spain/primera-division/barcelona-villarreal-d2lCDGjF/,TRUE,08/11/2015,SP1,2016,spain,Barcelona,Villarreal,3,0,1.34,6.4,11,NA,NA,NA,NA,home win,FAVORITE,TRUE
EJ8DhFEk/,/soccer/spain/primera-division/sevilla-real-madrid-EJ8DhFEk/,TRUE,08/11/2015,SP1,2016,spain,Sevilla,Real Madrid,3,2,3.72,4.1,2.1,NA,NA,NA,NA,home win,OUTLIER,FALSE
EyMSlnCI/,/soccer/italy/serie-a/as-roma-lazio-EyMSlnCI/,TRUE,08/11/2015,I1,2016,italy,AS Roma,Lazio,2,0,2.14,3.6,4.1,NA,NA,NA,NA,home win,FAVORITE,TRUE
fXbFCk4P/,/soccer/italy/serie-a/sassuolo-carpi-fXbFCk4P/,TRUE,08/11/2015,I1,2016,italy,Sassuolo,Carpi,1,0,1.78,3.76,5.75,NA,NA,NA,NA,home win,FAVORITE,TRUE
GIBbuBfh/,/soccer/england/premier-league-2015-2016/aston-villa-manchester-city-GIBbuBfh/,TRUE,08/11/2015,E0,2016,england,Aston Villa,Manchester City,0,0,8.9,5.3,1.47,NA,NA,NA,NA,draw,DRAW,
hSKWm6RO/,/soccer/italy/serie-a/torino-inter-hSKWm6RO/,TRUE,08/11/2015,I1,2016,italy,Torino,Internazionale,0,1,2.96,3.25,2.86,NA,NA,NA,NA,away win,FAVORITE,TRUE
MeCftiun/,/soccer/england/premier-league-2015-2016/arsenal-tottenham-MeCftiun/,TRUE,08/11/2015,E0,2016,england,Arsenal,Tottenham,1,1,1.85,4,5,NA,NA,NA,NA,draw,DRAW,
pdYFilSa/,/soccer/italy/serie-a/palermo-chievo-pdYFilSa/,TRUE,08/11/2015,I1,2016,italy,Palermo,Chievo Verona,1,0,2.58,3.32,3.35,NA,NA,NA,NA,home win,FAVORITE,TRUE
UcXbzJYF/,/soccer/germany/bundesliga/augsburg-werder-bremen-UcXbzJYF/,TRUE,08/11/2015,D1,2016,germany,FC Augsburg,Werder Bremen,1,2,2.31,3.7,3.55,NA,NA,NA,NA,away win,OUTLIER,FALSE
Whjs89Ct/,/soccer/italy/serie-a/napoli-udinese-Whjs89Ct/,TRUE,08/11/2015,I1,2016,italy,Napoli,Udinese,1,0,1.3,7,15,NA,NA,NA,NA,home win,FAVORITE,TRUE
WhUBhUCg/,/soccer/italy/serie-a/frosinone-genoa-WhUBhUCg/,TRUE,08/11/2015,I1,2016,italy,Frosinone,Genoa,2,2,4.1,3.64,2.28,NA,NA,NA,NA,draw,DRAW,
xCdKBfLR/,/soccer/spain/primera-division/atl-madrid-gijon-xCdKBfLR/,TRUE,08/11/2015,SP1,2016,spain,Atletico Madrid,Sporting Gijon,1,0,1.25,6.8,18.5,NA,NA,NA,NA,home win,FAVORITE,TRUE
xWU7gAcm/,/soccer/italy/serie-a/sampdoria-fiorentina-xWU7gAcm/,TRUE,08/11/2015,I1,2016,italy,Sampdoria,Fiorentina,0,2,5.05,3.7,1.94,NA,NA,NA,NA,away win,FAVORITE,TRUE
Y3DmjkN5/,/soccer/france/ligue-1-2015-2016/lyon-st-etienne-Y3DmjkN5/,TRUE,08/11/2015,F1,2016,france,Lyon,St Etienne,3,0,2.08,3.6,4.2,NA,NA,NA,NA,home win,FAVORITE,TRUE
YVwjxu43/,/soccer/germany/bundesliga/dortmund-schalke-YVwjxu43/,TRUE,08/11/2015,D1,2016,germany,Borussia Dortmund,Schalke 04,3,2,1.38,6.7,10.1,NA,NA,NA,NA,home win,FAVORITE,TRUE
04GXLvyK/,/soccer/germany/bundesliga/hamburger-dortmund-04GXLvyK/,TRUE,20/11/2015,D1,2016,germany,Hamburg SV,Borussia Dortmund,3,1,10.24,5.42,1.43,NA,NA,NA,NA,home win,OUTLIER,FALSE
QZHhUSHq/,/soccer/france/ligue-1-2015-2016/nice-lyon-QZHhUSHq/,TRUE,20/11/2015,F1,2016,france,Nice,Lyon,3,0,4.25,3.54,2.27,NA,NA,NA,NA,home win,OUTLIER,FALSE
0l2Clc3b/,/soccer/france/ligue-1-2015-2016/guingamp-toulouse-0l2Clc3b/,TRUE,21/11/2015,F1,2016,france,Guingamp,Toulouse,2,0,2.26,3.44,3.82,NA,NA,NA,NA,home win,FAVORITE,TRUE
4vUpi8g4/,/soccer/england/premier-league-2015-2016/newcastle-utd-leicester-4vUpi8g4/,TRUE,21/11/2015,E0,2016,england,Newcastle,Leicester City,0,3,3,3.7,2.62,NA,NA,NA,NA,away win,FAVORITE,TRUE
4xmqF827/,/soccer/germany/bundesliga/schalke-bayern-munich-4xmqF827/,TRUE,21/11/2015,D1,2016,germany,Schalke 04,Bayern Munich,1,3,12,6.5,1.34,NA,NA,NA,NA,away win,FAVORITE,TRUE
8CzxgUOi/,/soccer/england/premier-league-2015-2016/everton-aston-villa-8CzxgUOi/,TRUE,21/11/2015,E0,2016,england,Everton,Aston Villa,4,0,1.73,4.05,5.75,NA,NA,NA,NA,home win,FAVORITE,TRUE
b1TljS8A/,/soccer/england/premier-league-2015-2016/southampton-stoke-city-b1TljS8A/,TRUE,21/11/2015,E0,2016,england,Southampton,Stoke City,0,1,1.74,4,6.1,NA,NA,NA,NA,away win,OUTLIER,FALSE
ClVHKXcr/,/soccer/spain/primera-division/real-madrid-barcelona-ClVHKXcr/,TRUE,21/11/2015,SP1,2016,spain,Real Madrid,Barcelona,0,4,2.6,3.85,2.9,NA,NA,NA,NA,away win,OUTLIER,FALSE
dGTpSF58/,/soccer/spain/primera-division/real-sociedad-sevilla-dGTpSF58/,TRUE,21/11/2015,SP1,2016,spain,Real Sociedad,Sevilla,2,0,2.77,3.64,2.78,NA,NA,NA,NA,home win,FAVORITE,TRUE
dz23GIbs/,/soccer/germany/bundesliga/eintracht-frankfurt-bayer-leverkusen-dz23GIbs/,TRUE,21/11/2015,D1,2016,germany,Eintracht Frankfurt,Bayer Leverkusen,1,3,4.5,3.9,1.94,NA,NA,NA,NA,away win,FAVORITE,TRUE
EBd8FxEm/,/soccer/germany/bundesliga/koln-mainz-EBd8FxEm/,TRUE,21/11/2015,D1,2016,germany,FC Cologne,Mainz,0,0,2.28,3.65,3.75,NA,NA,NA,NA,draw,DRAW,
f9rjPDkR/,/soccer/spain/primera-division/dep-la-coruna-celta-vigo-f9rjPDkR/,TRUE,21/11/2015,SP1,2016,spain,Deportivo La Coruna,Celta Vigo,2,0,3.5,3.6,2.28,NA,NA,NA,NA,home win,OUTLIER,FALSE
fes23oRB/,/soccer/italy/serie-a/juventus-ac-milan-fes23oRB/,TRUE,21/11/2015,I1,2016,italy,Juventus,AC Milan,1,0,1.67,3.95,7.6,NA,NA,NA,NA,home win,FAVORITE,TRUE
fmeLnyYA/,/soccer/france/ligue-1-2015-2016/monaco-nantes-fmeLnyYA/,TRUE,21/11/2015,F1,2016,france,AS Monaco,Nantes,1,0,1.83,3.75,6.23,NA,NA,NA,NA,home win,FAVORITE,TRUE
fRFyLbjQ/,/soccer/germany/bundesliga/vfb-stuttgart-augsburg-fRFyLbjQ/,TRUE,21/11/2015,D1,2016,germany,VfB Stuttgart,FC Augsburg,0,4,2.1,3.92,3.8,NA,NA,NA,NA,away win,OUTLIER,FALSE
GImjVQWp/,/soccer/england/premier-league-2015-2016/chelsea-norwich-GImjVQWp/,TRUE,21/11/2015,E0,2016,england,Chelsea,Norwich City,1,0,1.52,5.25,9,NA,NA,NA,NA,home win,FAVORITE,TRUE
GIqnQgzL/,/soccer/spain/primera-division/valencia-ud-las-palmas-GIqnQgzL/,TRUE,21/11/2015,SP1,2016,spain,Valencia,Las Palmas,1,1,1.58,4.6,7.7,NA,NA,NA,NA,draw,DRAW,
h2oNXJhq/,/soccer/england/premier-league-2015-2016/watford-manchester-united-h2oNXJhq/,TRUE,21/11/2015,E0,2016,england,Watford,Manchester Utd,1,2,4.25,3.4,2.13,NA,NA,NA,NA,away win,FAVORITE,TRUE
ht0525tI/,/soccer/italy/serie-a/bologna-as-roma-ht0525tI/,TRUE,21/11/2015,I1,2016,italy,Bologna,AS Roma,2,2,5.2,3.65,1.96,NA,NA,NA,NA,draw,DRAW,
lAfPoemH/,/soccer/france/ligue-1-2015-2016/montpellier-reims-lAfPoemH/,TRUE,21/11/2015,F1,2016,france,Montpellier,Stade de Reims,3,1,2.17,3.4,4.2,NA,NA,NA,NA,home win,FAVORITE,TRUE
Mc38kwlh/,/soccer/france/ligue-1-2015-2016/troyes-lille-Mc38kwlh/,TRUE,21/11/2015,F1,2016,france,Troyes,Lille,1,1,3.85,3.3,2.3,NA,NA,NA,NA,draw,DRAW,
n1CTMKLD/,/soccer/germany/bundesliga/wolfsburg-werder-bremen-n1CTMKLD/,TRUE,21/11/2015,D1,2016,germany,VfL Wolfsburg,Werder Bremen,6,0,1.75,4.2,5.6,NA,NA,NA,NA,home win,FAVORITE,TRUE
QmVthlvb/,/soccer/england/premier-league-2015-2016/manchester-city-liverpool-QmVthlvb/,TRUE,21/11/2015,E0,2016,england,Manchester City,Liverpool,1,4,1.91,3.85,5,NA,NA,NA,NA,away win,OUTLIER,FALSE
rDiHmHI4/,/soccer/france/ligue-1-2015-2016/lorient-paris-sg-rDiHmHI4/,TRUE,21/11/2015,F1,2016,france,Lorient,Paris Saint-Germain,1,2,8,4.5,1.55,NA,NA,NA,NA,away win,FAVORITE,TRUE
rTomESHD/,/soccer/germany/bundesliga/b-monchengladbach-hannover-rTomESHD/,TRUE,21/11/2015,D1,2016,germany,Borussia Monchengladbach,Hannover 96,2,1,1.55,4.8,7.8,NA,NA,NA,NA,home win,FAVORITE,TRUE
tdZiTb2j/,/soccer/england/premier-league-2015-2016/swansea-bournemouth-tdZiTb2j/,TRUE,21/11/2015,E0,2016,england,Swansea,Bournemouth,2,2,2.31,3.45,4.1,NA,NA,NA,NA,draw,DRAW,
WhpRWw8k/,/soccer/england/premier-league-2015-2016/west-brom-arsenal-WhpRWw8k/,TRUE,21/11/2015,E0,2016,england,West Brom,Arsenal,2,1,6.6,4.45,1.63,NA,NA,NA,NA,home win,OUTLIER,FALSE
z7SlRZKE/,/soccer/spain/primera-division/espanyol-malaga-z7SlRZKE/,TRUE,21/11/2015,SP1,2016,spain,Espanyol,Malaga,2,0,2.46,3.3,3.55,NA,NA,NA,NA,home win,FAVORITE,TRUE
0Ysb4RB5/,/soccer/italy/serie-a/inter-frosinone-0Ysb4RB5/,TRUE,22/11/2015,I1,2016,italy,Internazionale,Frosinone,4,0,1.27,7.4,18.5,NA,NA,NA,NA,home win,FAVORITE,TRUE
46lk6msg/,/soccer/italy/serie-a/genoa-sassuolo-46lk6msg/,TRUE,22/11/2015,I1,2016,italy,Genoa,Sassuolo,2,1,2.25,3.44,3.94,NA,NA,NA,NA,home win,FAVORITE,TRUE
4KTNKndn/,/soccer/italy/serie-a/udinese-sampdoria-4KTNKndn/,TRUE,22/11/2015,I1,2016,italy,Udinese,Sampdoria,1,0,2.23,3.54,3.9,NA,NA,NA,NA,home win,FAVORITE,TRUE
8GOQIBSf/,/soccer/spain/primera-division/gijon-levante-8GOQIBSf/,TRUE,22/11/2015,SP1,2016,spain,Sporting Gijon,Levante,0,3,2.28,3.4,3.8,NA,NA,NA,NA,away win,OUTLIER,FALSE
C4XhknOG/,/soccer/england/premier-league-2015-2016/tottenham-west-ham-C4XhknOG/,TRUE,22/11/2015,E0,2016,england,Tottenham,West Ham,4,1,1.67,4.4,6.44,NA,NA,NA,NA,home win,FAVORITE,TRUE
EelE0qBU/,/soccer/italy/serie-a/fiorentina-empoli-EelE0qBU/,TRUE,22/11/2015,I1,2016,italy,Fiorentina,Empoli,2,2,1.62,4.2,7.6,NA,NA,NA,NA,draw,DRAW,
EXa0iaJu/,/soccer/france/ligue-1-2015-2016/bastia-gfc-ajaccio-EXa0iaJu/,TRUE,22/11/2015,F1,2016,france,Bastia,GFC Ajaccio,1,2,2.3,3.16,4.1,NA,NA,NA,NA,away win,OUTLIER,FALSE
